System,Description,Year,ROM Name,Players,ctrlType,Other Input,Buttons,Vertical,Manufacturers,Player Legends 2,Retro Arcade 2 Elites,Other CoinOps
arcade,,1996,Sonic CD,2,8 way,none,6,CONSOLE,,No,Yes,Maybe
arcade,,1989,Streets of Rage III,2,8 way,none,6,CONSOLE,,No,Yes,Maybe
arcade,,1999,Xenocrisis,4,8 way,none,6,CONSOLE,,Yes,Yes,Maybe
arcade,,2000,Castlevania - Symphony of the Night,4,8 way,none,6,CONSOLE,,Yes,Yes,Maybe
arcade,,2011,Pilotwings,4,8 way,none,6,CONSOLE,,No,No,Yes
arcade,,1999,AladdinMD,4,8 way,none,6,CONSOLE,,No,No,Yes
arcade,,1991,Castlevania Bloodlines,3,8 way,none,6,CONSOLE,,Yes,Yes,Maybe
arcade,,1993,Contra Hard Corps,2,8 way,none,6,CONSOLE,,No,No,Yes
arcade,,1999,Ecco The Tides of Time,2,8 way,none,6,CONSOLE,,No,No,Yes
arcade,,1992,Gunstar Heroes,4,8 way,none,6,CONSOLE,,No,No,Yes
arcade,,1985,Revenge of Shinobi,2,8 way,none,6,CONSOLE,,Yes,Yes,Maybe
arcade,,1985,Shinobi III,2,8 way,none,6,CONSOLE,,No,No,Yes
arcade,,1992,Sonic The Hedgehog I,2,8 way,none,6,CONSOLE,,No,No,Yes
arcade,,1982,Sonic The Hedgehog II,1,8 way,stick / dial,6,CONSOLE,,No,No,Yes
arcade,,1983,Sonic The Hedgehog III,1,8 way,none,6,CONSOLE,,No,No,Yes
arcade,,1984,Streets Of Rage I,2,8 way,none,6,CONSOLE,,Yes,Yes,Maybe
arcade,,1988,Streets Of Rage II,2,8 way,none,6,CONSOLE,,Yes,Yes,Maybe
arcade,,1987,Aladdin,2,8 way,none,6,CONSOLE,,No,No,Yes
arcade,,1981,Axelay,2,8 way,none,6,CONSOLE,,Yes,Yes,Maybe
arcade,,1998,Contra III,4,8 way,dial,6,CONSOLE,,No,No,Yes
arcade,,1986,Demons Crest,2,8 way,none,6,CONSOLE,,No,No,Yes
arcade,,1990,Donkey Kong Country I,3,8 way,lightgun,6,CONSOLE,,No,No,Yes
arcade,,1998,Donkey Kong Country II,2,8 way,none,6,CONSOLE,,Yes,Yes,Maybe
arcade,,1997,F Zero,2,8 way,none,6,CONSOLE,,No,Yes,Maybe
arcade,,1990,Final Fight II,2,8 way,none,6,CONSOLE,,No,No,Yes
arcade,,1988,Final Fight III,2,8 way,none,6,CONSOLE,,Yes,Yes,Maybe
arcade,,2005,Legend of Zelda Link to the Past,2,8 way,none,6,CONSOLE,,No,No,Yes
arcade,,1986,Mega Man X1,2,8 way,none,6,CONSOLE,,No,No,Yes
arcade,,1992,Mega Man X2,2,8 way,none,6,CONSOLE,,No,No,Yes
arcade,,1990,Ninja Warriors,2,8 way,none,6,CONSOLE,,No,No,Yes
arcade,,1986,Pocky Rocky I,2,8 way,none,6,CONSOLE,,No,No,Yes
arcade,,1989,Pocky Rocky II,2,8 way,none,6,CONSOLE,,Yes,Yes,Maybe
arcade,,2000,R-Type III,4,8 way,none,6,CONSOLE,,No,No,Yes
arcade,,1984,Super Castlevania IV,2,8 way,none,6,CONSOLE,,Yes,Yes,Maybe
arcade,,1999,Super Ghouls n Ghosts,2,8 way,none,6,CONSOLE,,No,No,Yes
arcade,,1991,Super Mario All Stars,2,8 way,none,6,CONSOLE,,No,No,Yes
arcade,,1986,Super Mario Kart,2,8 way,none,6,CONSOLE,,Yes,Yes,Maybe
arcade,,1987,Super Mario World 1,2,8 way,none,6,CONSOLE,,No,No,Yes
arcade,,1992,Super Mario World 2,2,8 way,none,6,CONSOLE,,No,No,Yes
arcade,,1991,Super Metroid,2,8 way,trackball,6,CONSOLE,,No,No,Yes
arcade,,1993,Super Punch-Out!!,3,8 way,none,6,CONSOLE,,No,No,Yes
arcade,,1992,Super Star Wars II,2,8 way,lightgun,6,CONSOLE,,No,Yes,Maybe
arcade,,1994,Super Star Wars III,4,8 way,lightgun,6,CONSOLE,,No,No,Yes
arcade,,1991,Super Star Wars,2,8 way,none,6,CONSOLE,,No,No,Yes
arcade,,1982,Wild Guns,2,8 way,only_buttons / trackball,6,CONSOLE,,No,No,Yes
arcade,,1982,Zombies Ate My Neighbors,2,8 way,only_buttons / trackball,6,CONSOLE,,No,No,Yes
arcade,,1993,Border Down,4,analog,dial,6,CONSOLE,,No,No,Yes
arcade,,1990,Capcom vs SNK 2,2,8 way,none,6,CONSOLE,,No,Yes,Maybe
arcade,,1991,Crazy Taxi,2,analog,none,6,CONSOLE,,No,No,Yes
arcade,,1989,doom2,2,analog,lightgun,2,CONSOLE,,No,No,Yes
arcade,,1990,F-Zero GX,2,analog,none,6,CONSOLE,,No,No,Yes
arcade,,1991,F-Zero X,2,analog,none,6,CONSOLE,,No,No,Yes
arcade,,1981,Ikaruga,2,analog,none,6,CONSOLE,,No,No,Yes
arcade,,1984,Legend Of Zelda The Wind Waker,2,analog,none,6,CONSOLE,,No,No,Yes
arcade,,1984,Mario Kart 64,2,analog,none,6,CONSOLE,,No,No,Yes
arcade,,1985,Mario Kart Double Dash,2,analog,none,6,CONSOLE,,No,No,Yes
arcade,,1986,Marvel vs Capcom 2,2,8 way,none,6,CONSOLE,,No,No,Yes
arcade,,2000,Road Rash (1994)(Electronic Arts)(Eu)[CDD4431],4,analog,none,3,CONSOLE,,Yes,Yes,Maybe
arcade,,1986,Soul Calibur,2,analog,none,6,CONSOLE,,No,No,Yes
arcade,,1982,Star Fox 64,1,analog,none,6,CONSOLE,,No,No,Yes
arcade,,1997,Super Mario 64,2,analog,lightgun,6,CONSOLE,,No,No,Yes
arcade,,1992,Super Mario Sunshine,2,analog,pedal / lightgun / paddle,6,CONSOLE,,No,No,Yes
arcade,,1979,Ultimate Ghosts N Goblins,1,8 way,pedal,4,CONSOLE,,Yes,No,Maybe
arcade,,1979,Under Defeat,2,analog,none,6,CONSOLE,,Yes,Yes,Maybe
arcade,,1980,Zero Gunner 2,2,analog,none,6,CONSOLE,,No,No,Yes
arcade,10-Yard Fight,1989,10yard,2,8 way,none,2,HORIZONTAL,Irem,Yes,Yes,Maybe
arcade,64th. Street: A Detective Story,1989,64street,2,8 way,none,2,HORIZONTAL,Jaleco / C.P. Brain,No,No,Yes
arcade,A.B. Cop (World),1987,abcop,2,analog,none,1,HORIZONTAL,SEGA,No,No,Yes
arcade,Ace Driver: Racing Evolution,1996,acedrvrw,2,analog,none,4,HORIZONTAL,Namco,No,No,Yes
arcade,Action Fighter,1996,afighter,2,8 way,none,3,VERTICAL,SEGA,No,No,Yes
arcade,Air Gallet,1989,agallet,2,8 way,none,3,VERTICAL,Gazelle / Banpresto license,Yes,Yes,Maybe
arcade,Alien3: The Gun,1989,alien3,2,lightgun,none,2,HORIZONTAL,SEGA,No,No,Yes
arcade,Arabian,1983,arabian,1,8 way,dial,1,VERTICAL,Sun Electronics / Atari,No,No,Yes
arcade,Area 51,1993,area51,2,lightgun,none,1,HORIZONTAL,Atari Games,No,No,Yes
arcade,Ashura Blaster,1985,ashura,2,8 way,none,2,VERTICAL,Taito / Visco,Yes,Yes,Maybe
arcade,Batman Forever,1990,batmanfr,2,8 way,none,3,HORIZONTAL,Acclaim,Yes,Yes,Maybe
arcade,Beast Busters,1993,bbusters,2,lightgun,none,2,HORIZONTAL,SNK,No,No,Yes
arcade,Big Karnak,1991,bigkarnk,2,8 way,none,2,HORIZONTAL,Gaelco,No,No,Yes
arcade,Bio Attack,1996,bioatack,2,8 way,none,1,VERTICAL,Taito / Fox Video Games license,No,No,Yes
arcade,Biomechanical Toy,1997,biomtoy,2,8 way,none,2,HORIZONTAL,Gaelco / Zeus,No,No,Yes
arcade,Black Heart,1990,blkheart,2,8 way,none,2,HORIZONTAL,UPL,No,Yes,Maybe
arcade,Blood Storm,1988,bloodstm,4,8 way,none,5,HORIZONTAL,Strata/Incredible Technologies,No,No,Yes
arcade,Blasteroids,1983,blstroid,2,analog,only_buttons / dial,4,HORIZONTAL,Atari Games / Atari,Yes,Yes,Maybe
arcade,B.C. Kid,1990,bonkadv,2,8 way,none,4,HORIZONTAL,Kaneko / Red Company,No,No,Yes
arcade,Boulder Dash,1992,bouldash,4,4 way,none,2,HORIZONTAL,Data East / licensed from First Star,No,Yes,Maybe
arcade,Brave Blade,1981,brvblade,2,8 way,none,3,VERTICAL,Eighting / Raizing,No,No,Yes
arcade,CarnEvil,1986,carnevil,2,lightgun,none,2,HORIZONTAL,Midway Games,No,No,Yes
arcade,Carnival,1983,carnival,2,4 way,none,1,VERTICAL,SEGA,Yes,Yes,Maybe
arcade,Cheyenne,1984,cheyenne,2,lightgun,trackball,1,HORIZONTAL,Exidy,Yes,Yes,Maybe
arcade,Chiller,1991,chiller,2,lightgun,none,1,HORIZONTAL,Exidy,Yes,Yes,Maybe
arcade,Chimera Beast,1988,chimerab,2,8 way,none,2,HORIZONTAL,Jaleco,No,No,Yes
arcade,Chopper 1,1983,chopper,2,8 way,none,2,VERTICAL,SNK,Yes,Yes,Maybe
arcade,Cisco Heat,2005,cischeat,unknown,analog,unknown,4,HORIZONTAL,Jaleco,No,Yes,Maybe
arcade,Continental Circus,2007,contcirc,unknown,analog,unknown,3,HORIZONTAL,Taito,No,Yes,Maybe
arcade,Cosmo Gang the Video,2000,cosmogng,2,8 way,none,3,VERTICAL,Namco,Yes,Yes,Maybe
arcade,Crime Fighters,1993,crimfght,4,8 way,none,3,HORIZONTAL,Konami,No,No,Yes
arcade,Crossbow,2001,crossbow,4,lightgun,none,1,HORIZONTAL,Exidy,No,Yes,Maybe
arcade,Cruis'n World,1989,crusnwld,2,analog,none,8,HORIZONTAL,Midway,No,No,Yes
arcade,Darius,1995,darius,2,8 way,none,2,HORIZONTAL,Taito,Yes,Yes,Maybe
arcade,Darius II (three screen),1997,darius2,2,8 way,none,2,HORIZONTAL,Taito,Yes,Yes,Maybe
arcade,Darius Gaiden: Silver Hawk,1997,dariusg,2,8 way,none,4,HORIZONTAL,Taito,No,No,Yes
arcade,Demon's World,2000,demonwld,2,8 way,none,3,HORIZONTAL,Toaplan,No,Yes,Maybe
arcade,Dig Dug 2,1998,digdug2,2,4 way,none,2,VERTICAL,Namco / Thunder Mountain,Yes,Yes,Maybe
arcade,Double Dragon,1998,doubledr,2,8 way,none,4,HORIZONTAL NEOGEO,Technos Japan,No,No,Yes
arcade,Dragon Gun,1983,dragngun,2,lightgun,none,2,HORIZONTAL,Data East,No,No,Yes
arcade,Drift Out,1993,driftout,2,8 way,none,2,VERTICAL,Visco,No,No,Yes
arcade,Eight Man,1989,eightman,2,8 way,none,4,HORIZONTAL NEOGEO,SNK / Pallas,No,No,Yes
arcade,Eyes,1985,eyes,2,4 way,none,1,VERTICAL,Techstar / Rock-Ola license,No,No,Yes
arcade,Fantasy,2002,fantasyu,2,8 way,none,0,VERTICAL,SNK / Rock-Ola license,No,Yes,Maybe
arcade,Fighting Hawk,1989,fhawk,2,8 way,none,2,VERTICAL,Taito,No,No,Yes
arcade,Fire Shark,1994,fireshrk,2,8 way,none,2,VERTICAL,Toaplan,No,Yes,Maybe
arcade,Fighting Soccer,1989,fsoccer,2,8 way,lightgun,2,HORIZONTAL,SNK,Yes,No,Maybe
arcade,Gaiapolis,2007,gaiapols,2,8 way,none,3,VERTICAL,Konami,No,No,Yes
arcade,Golden Axe: The Duel,1989,gaxeduel,2,8 way,none,6,HORIZONTAL,SEGA,No,No,Yes
arcade,G-Darius,1996,gdarius,2,8 way,none,3,HORIZONTAL,Taito,No,Yes,Maybe
arcade,G-LOC Air Battle,1995,gloc,2,analog,none,3,HORIZONTAL,SEGA,No,No,Yes
arcade,"GP Rider (World, FD1094 317-0163)",1990,gprider,2,analog,none,2,HORIZONTAL,SEGA,No,Yes,Maybe
arcade,Gravitar,1983,gravitar,2,4 way,none,3,HORIZONTAL,Atari,No,No,Yes
arcade,Guardians,1988,grdians,2,8 way,none,3,HORIZONTAL,Winkysoft / Banpresto license,No,No,Yes
arcade,Ground Effects,1990,groundfx,3,analog,none,3,HORIZONTAL,Taito,Yes,Yes,Maybe
arcade,Guardians of the 'Hood,1982,guardian,2,8 way,none,5,HORIZONTAL,Atari Games,No,No,Yes
arcade,GunNail,1991,gunnail,2,8 way,none,2,VERTICAL,NMK / Tecmo,No,No,Yes
arcade,Heated Barrel,1985,heatbrl,2,8 way,none,2,HORIZONTAL,TAD Corporation,No,No,Yes
arcade,Hellfire,1988,hellfire,2,8 way,stick,2,HORIZONTAL,Toaplan / Taito,No,No,Yes
arcade,Hit the Ice,1994,hitice,2,8 way,none,3,HORIZONTAL,Taito / Williams license,No,No,Yes
arcade,Space Invaders,2015,invaders,2,4 way,none,1,VERTICAL,Taito / Midway,No,Yes,Maybe
arcade,"I, Robot",1998,irobot,2,analog,none,2,HORIZONTAL,Atari,No,No,Yes
arcade,Choutetsu Brikin'ger,2000,ironclad,2,8 way,none,4,HORIZONTAL NEOGEO,Saurus / SNK,Yes,Yes,Maybe
arcade,J. J. Squawkers,2002,jjsquawk,2,8 way,none,3,HORIZONTAL,Athena / Able,Yes,Yes,Maybe
arcade,Jr. Pac-Man,2003,jrpacman,2,4 way,none,0,VERTICAL,Bally Midway,Yes,Yes,Maybe
arcade,Ninja Kazan,1999,kazan,2,8 way,none,2,HORIZONTAL,Jaleco,Yes,Yes,Maybe
arcade,Karate Champ Vs,1996,kchampvs,2,twin stick,none,0,VERTICAL,Data East,Yes,Yes,Maybe
arcade,League Bowling,1985,lbowling,2,8 way,none,4,HORIZONTAL NEOGEO,SNK,No,No,Yes
arcade,Lethal Enforcers,1995,lethalen,2,lightgun,none,1,HORIZONTAL,Konami,No,No,Yes
arcade,Laser Ghost (World),1993,lghost,4,lightgun,none,2,HORIZONTAL,SEGA,No,No,Yes
arcade,Liquid Kids,1985,liquidk,2,8 way,none,2,HORIZONTAL,Taito,Yes,No,Maybe
arcade,Line of Fire,1990,loffire,3,lightgun,none,2,HORIZONTAL,SEGA,Yes,Yes,Maybe
arcade,Last Resort,1989,lresort,2,8 way,positional,4,HORIZONTAL NEOGEO,SNK,Yes,Yes,Maybe
arcade,Lightning Swords,null,ltswords,2,8 way,none,4,HORIZONTAL,Irem,No,No,Yes
arcade,Lucky & Wild,2000,luckywld,2,lightgun,none,1,HORIZONTAL,Namco,No,Yes,Maybe
arcade,Super Spacefortress Macross,1984,macross,2,8 way,none,2,VERTICAL,Banpresto,Yes,Yes,Maybe
arcade,Super Spacefortress Macross 2,1995,macross2,2,8 way,paddle / dial,2,HORIZONTAL,Banpresto / NMK,No,Yes,Maybe
arcade,Macross Plus,1982,macrossp,2,8 way,trackball,4,VERTICAL,MOSS / Banpresto,Yes,Yes,Maybe
arcade,Marble Madness 2,1982,marblmd2,2,8 way,none,2,HORIZONTAL,,No,No,Yes
arcade,Mortal Kombat 4,1988,mk4,2,8 way,none,6,HORIZONTAL,Midway,No,No,Yes
arcade,Mad Planets,1980,mplanets,2,8 way,trackball,2,VERTICAL,Gottlieb,Yes,Yes,Maybe
arcade,Mutant Fighter,2000,mutantf,2,8 way,none,2,HORIZONTAL,Data East,No,No,Yes
arcade,Nibbler,1984,nibbler,2,4 way,none,0,VERTICAL,Rock-Ola,No,No,Yes
arcade,Night Striker,1993,nightstr,2,8 way,none,2,HORIZONTAL,Taito,No,No,Yes
arcade,"Ninja Warriors, The",1994,ninjaw,2,8 way,none,2,HORIZONTAL,Taito,No,No,Yes
arcade,Operation Wolf 3,1995,opwolf3,2,lightgun,lightgun,2,HORIZONTAL,Taito,No,No,Yes
arcade,Ordyne,1986,ordyne,2,8 way,none,3,HORIZONTAL,Namco,No,No,Yes
arcade,Oriental Legend,1997,orlegend,2,8 way,none,4,HORIZONTAL,IGS,No,No,Yes
arcade,Psycho-Nics Oscar,1982,oscar,2,8 way,none,3,HORIZONTAL,Data East,No,No,Yes
arcade,"Outfoxies, The",2001,outfxies,4,8 way,none,3,HORIZONTAL,Namco,No,No,Yes
arcade,Pac & Pal,1993,pacnpal,4,4 way,none,1,VERTICAL,Namco,No,No,Yes
arcade,Phelios,1980,phelios,2,8 way,none,3,VERTICAL,Namco,Yes,Yes,Maybe
arcade,Pole Position,1982,polepos,2,analog,none,1,HORIZONTAL,Namco,Yes,Yes,Maybe
arcade,Point Blank,1981,ptblank,2,lightgun,dial,1,HORIZONTAL,Namco,No,No,Yes
arcade,Race Drivin',1992,racedriv,2,analog,none,0,HORIZONTAL,Atari Games,Yes,Yes,Maybe
arcade,Radar Scope,1993,radarscp,2,4 way,none,1,VERTICAL,Nintendo,Yes,Yes,Maybe
arcade,Rally Bike,1994,rallybik,2,8 way,none,2,VERTICAL,Toaplan / Taito,No,No,Yes
arcade,Rapid Hero,1997,raphero,2,8 way,none,3,VERTICAL,NMK,No,No,Yes
arcade,Revolution X,1993,revx,2,lightgun,none,2,HORIZONTAL,Midway,No,No,Yes
arcade,Riot City,1995,riotcity,2,8 way,none,3,HORIZONTAL,SEGA / Westone,No,No,Yes
arcade,Rohga Armor Force,1981,rohga,1,8 way,none,3,HORIZONTAL,Data East,No,No,Yes
arcade,SDI: Strategic Defense Initiative,1983,sdi,2,trackball,none,1,HORIZONTAL,SEGA,No,No,Yes
arcade,Sengeki Striker,1982,sengekis,2,8 way,none,3,VERTICAL,Kaneko / Warashi,Yes,Yes,Maybe
arcade,Sengoku,1983,sengoku,2,8 way,none,4,HORIZONTAL NEOGEO,SNK,No,Yes,Maybe
arcade,Sengoku 2,1984,sengoku2,2,8 way,none,4,HORIZONTAL NEOGEO,SNK,No,No,Yes
arcade,Street Fighter EX,1999,sfex,2,8 way,none,6,HORIZONTAL,Capcom / Arika,No,No,Yes
arcade,San Francisco Rush,1986,sfrush,2,analog,none,1,HORIZONTAL,,No,No,Yes
arcade,Steel Gunner,1981,sgunner,2,lightgun,none,2,HORIZONTAL,Namco,Yes,Yes,Maybe
arcade,Steel Gunner 2,2007,sgunner2,2,lightgun,none,2,HORIZONTAL,Namco,No,Yes,Maybe
arcade,Shadowland,1990,shadowld,2,8 way,none,3,HORIZONTAL,Namco,No,No,Yes
arcade,Slip Stream,1983,slipstrm,2,analog,none,1,HORIZONTAL,Capcom,No,No,Yes
arcade,Space Invaders DX,1993,spacedx,4,8 way,none,3,HORIZONTAL,Taito,No,No,Yes
arcade,Space Gun,2004,spacegun,2,lightgun,none,3,HORIZONTAL,Taito,No,Yes,Maybe
arcade,Space Invaders '95: The Attack Of Lunar Loonies,2006,spcinv95,2,8 way,none,4,VERTICAL,Taito,Yes,Yes,Maybe
arcade,Spiders,1987,spiders,2,4 way,none,1,VERTICAL,Sigma Enterprises Inc.,No,No,Yes
arcade,Spinal Breakers,1991,spinlbrk,2,8 way,none,3,HORIZONTAL,V-System Co.,No,No,Yes
arcade,Sega Rally Championship: Twin/DX,1992,srallyc,2,analog,none,6,HORIZONTAL,SEGA,No,No,Yes
arcade,Super Space Invaders '91,1985,ssi,2,8 way,none,2,VERTICAL,Taito,Yes,Yes,Maybe
arcade,Starblade,1984,starblad,2,analog,none,4,HORIZONTAL,Namco,No,No,Yes
arcade,Star Force,1983,starforc,1,8 way,none,1,VERTICAL,Tehkan,No,No,Yes
arcade,Star Gladiator Episode 1: Final Crusade,1992,starglad,2,8 way,none,6,HORIZONTAL,Capcom,No,No,Yes
arcade,Star Trek,1993,startrek,4,analog,none,4,HORIZONTAL,SEGA,Yes,Yes,Maybe
arcade,Street Hoop,1985,strhoop,1,8 way,lightgun,4,HORIZONTAL NEOGEO,Data East,No,No,Yes
arcade,Strider 2,1990,strider2,2,8 way,none,3,HORIZONTAL,Capcom,No,No,Yes
arcade,Strike Fighter,1996,strkfgtr,4,analog,none,3,HORIZONTAL,SEGA,No,Yes,Maybe
arcade,Subroc-3D,1993,subroc3d,4,8 way,none,1,HORIZONTAL,SEGA,No,No,Yes
arcade,Super Chase: Criminal Termination,1994,superchs,4,analog,none,3,HORIZONTAL,Taito,Yes,Yes,Maybe
arcade,"Super Spy, The",1996,superspy,4,8 way,none,4,HORIZONTAL NEOGEO,SNK,No,Yes,Maybe
arcade,S.V.G.: Spectral vs Generation,1999,svg,4,8 way,stick,4,HORIZONTAL,IGS / Idea Factory,No,No,Yes
arcade,SWAT Police,1997,swatpolc,2,8 way,stick,3,HORIZONTAL,ESD,Yes,Yes,Maybe
arcade,Super Zaxxon,1998,szaxxon,4,8 way,stick,1,VERTICAL,SEGA,No,No,Yes
arcade,Tac/Scan,1999,tacscan,4,analog,stick,2,VERTICAL,SEGA,No,No,Yes
arcade,Tank Force,1995,tankfrce,2,8 way,none,3,HORIZONTAL,Namco,No,No,Yes
arcade,Tattoo Assassins,1996,tattass,2,8 way,none,6,HORIZONTAL,Data East,No,No,Yes
arcade,Tecmo Bowl,1988,tbowl,2,8 way,none,2,HORIZONTAL,Tecmo,Yes,Yes,Maybe
arcade,"Deep, The",1988,thedeep,2,8 way,none,2,VERTICAL,Woodplace Inc.,No,No,Yes
arcade,Timber,1982,timber,2,4 way,none,2,HORIZONTAL,Bally Midway,Yes,Yes,Maybe
arcade,Time Crisis,1994,timecris,4,lightgun,none,2,HORIZONTAL,Namco,No,Yes,Maybe
arcade,Time Killers,1986,timekill,2,8 way,none,5,HORIZONTAL,Strata/Incredible Technologies,No,No,Yes
arcade,Turkey Shoot,1985,tshoot,2,lightgun,none,3,HORIZONTAL,Williams,No,No,Yes
arcade,Tumble Pop,1990,tumblep,2,8 way,none,2,HORIZONTAL,Data East,No,Yes,Maybe
arcade,Turbo,1997,turbo,2,analog,none,3,VERTICAL,SEGA,No,No,Yes
arcade,Ultra X Weapons,1996,ultrax,2,8 way,none,3,VERTICAL,Banpresto / Tsuburaya Productions,Yes,No,Maybe
arcade,Virtua Fighter 1,1996,vf,2,8 way,none,3,HORIZONTAL,SEGA,No,No,Yes
arcade,Virtua Fighter 2,1996,vf2,2,8 way,none,3,HORIZONTAL,SEGA,No,Yes,Maybe
arcade,Warrior Blade: Rastan Saga Episode 3,1998,warriorb,2,8 way,none,3,HORIZONTAL,Taito,No,No,Yes
arcade,World Class Bowling Deluxe,1981,wcbowldx,2,trackball,none,2,HORIZONTAL,Incredible Technologies,No,No,Yes
arcade,WEC Le Mans 24,1997,wecleman,2,analog,none,2,HORIZONTAL,Konami,No,Yes,Maybe
arcade,World Heroes,1988,wh1,2,8 way,none,4,HORIZONTAL NEOGEO,Alpha Denshi Co. / ADK,Yes,Yes,Maybe
arcade,Xevious 3D/G,1989,xevi3dg,2,8 way,none,3,HORIZONTAL,Namco,No,No,Yes
arcade,Xybots,1982,xybots,2,8 way,none,3,HORIZONTAL,Atari Games / Atari,No,No,Yes
arcade,Zero Wing,2001,zerowing,4,8 way,none,2,HORIZONTAL,Toaplan / Taito,No,No,Yes
arcade,Zombie Raid,1994,zombraid,3,lightgun,none,2,HORIZONTAL,American Sammy,Yes,Yes,Maybe
arcade,Ant Eater,1989,anteater,1,4 way,stick,2,VERTICAL,,No,No,Yes
arcade,Dolphin Blue,1995,dolphin,2,8 way,none,6,HORIZONTAL,Sammy,No,Yes,Maybe
arcade,"Lost World, The",1995,lostwsga,2,lightgun,none,2,HORIZONTAL,SEGA,No,No,Yes
arcade,Metal Slug 6,2000,mslug6,2,8 way,none,2,HORIZONTAL NEOGEO,,No,Yes,Maybe
arcade,Star Wars Trilogy Arcade,1993,swtrilgy,4,analog,none,1,HORIZONTAL,,No,Yes,Maybe
arcade,Virtua Fighter 3,1991,vf3,2,8 way,none,2,HORIZONTAL,,No,No,Yes
arcade,88 Games,1990,88games,2,buttons only,none,3,HORIZONTAL,Konami,No,Yes,Maybe
arcade,1945k 3,1992,1945kiii,2,8 way,none,4,VERTICAL,Oriental Soft,No,Yes,Maybe
arcade,3 Count Bout,1986,3countb,2,8 way,none,4,HORIZONTAL NEOGEO,SNK,No,No,Yes
arcade,3 On 3 Dunk Madness,1988,3on3dunk,2,8 way,none,4,HORIZONTAL,Video System Co.,Yes,Yes,Maybe
arcade,A. D. 2083,1988,ad2083,2,8 way,none,2,VERTICAL,Midcoin,No,Yes,Maybe
arcade,ASO: Armored Scrum Object,1990,aso,4,8 way,none,3,VERTICAL,SNK,No,No,Yes
arcade,Ace Attacker,1996,aceattac,2,analog,none,1,VERTICAL,SEGA,No,No,Yes
arcade,Acrobat Mission,1988,acrobatm,2,8 way,none,3,VERTICAL,UPL / Taito,Yes,Yes,Maybe
arcade,Acrobatic Dog-Fight,1987,dogfgt,2,8 way,none,3,HORIZONTAL,Technos Japan,No,Yes,Maybe
arcade,"Adventures of Robby Roto!, The",1987,robby,2,4 way,none,1,HORIZONTAL,Dave Nutting Associates / Bally Midway,No,Yes,Maybe
arcade,Aero Fighters Special,1992,aerofgts,3,8 way,none,3,VERTICAL,"McO'River, Inc.",No,No,Yes
arcade,After Burner,1986,aburner,2,analog,none,2,HORIZONTAL,SEGA / Yu Suzuki,No,No,Yes
arcade,Age Of Heroes: Silkroad 2,1993,aoh,2,8 way,none,4,HORIZONTAL,Unico,No,No,Yes
arcade,Air Attack,1989,airattck,2,8 way,none,2,VERTICAL,Comad,No,No,Yes
arcade,Air Buster: Trouble Specialty Raid Unit,1981,airbustr,2,8 way,dial,2,HORIZONTAL,Kaneko / Namco license,No,No,Yes
arcade,Air Duel,1987,airduel,2,8 way,none,4,VERTICAL,Irem,No,No,Yes
arcade,Air Rescue,1988,arescue,2,analog,stick,2,HORIZONTAL,SEGA,Yes,Yes,Maybe
arcade,Alex Kidd: The Lost Stars,1987,alexkidd,1,8 way,lightgun,3,HORIZONTAL,SEGA,Yes,Yes,Maybe
arcade,Alien Challenge,1994,aliencha,2,8 way,lightgun,6,HORIZONTAL,IGS,No,No,Yes
arcade,Alligator Hunt,1988,aligator,2,8 way,none,3,HORIZONTAL,Gaelco,No,No,Yes
arcade,Amazing Maze,1997,maze,4,8 way,none,0,HORIZONTAL,Midway,No,No,Yes
arcade,Ambush,1998,ambush,4,8 way,none,2,HORIZONTAL,Tecfri,No,No,Yes
arcade,AmeriDarts,1996,amerdart,2,trackball,none,1,HORIZONTAL,Ameri,No,Yes,Maybe
arcade,Andro Dunos,1986,androdun,1,8 way,pedal / paddle,4,HORIZONTAL NEOGEO,Visco / SNK,Yes,Yes,Maybe
arcade,Angel Kids,1990,angelkds,2,twin stick,none,0,VERTICAL,SEGA / Nasco?,Yes,Yes,Maybe
arcade,Apache 3,1992,apache3,2,analog,pedal / paddle,3,HORIZONTAL,Tatsumi,Yes,Yes,Maybe
arcade,Aqua Jack,1994,aquajack,4,8 way,none,4,HORIZONTAL,Taito / Romstar Incorporated,No,Yes,Maybe
arcade,Arabian Fight,1996,arabfgt,2,8 way,none,2,HORIZONTAL,SEGA,No,No,Yes
arcade,Arabian Magic,1995,arabianm,2,8 way,none,4,HORIZONTAL,Taito,No,Yes,Maybe
arcade,Arbalester,1988,arbalest,2,8 way,none,2,VERTICAL,Jordan I.S. / Seta,No,No,Yes
arcade,Arcade Classics,1988,arcadecl,2,trackball,none,3,HORIZONTAL,Atari Games,Yes,Yes,Maybe
arcade,Area 51,1983,area51t,2,lightgun,none,1,HORIZONTAL,Atari Games / Time Warner license,No,No,Yes
arcade,Argus,1984,argus,2,8 way,only_buttons,2,VERTICAL,NMK / Jaleco license,Yes,Yes,Maybe
arcade,Arkanoid Returns,1980,arkretrn,2,8 way,none,4,HORIZONTAL,Taito,Yes,Yes,Maybe
arcade,Arm Wrestling,1982,armwrest,2,4 way,none,1,HORIZONTAL,Nintendo,No,No,Yes
arcade,Armed F,1987,armedf,2,8 way,none,3,VERTICAL,Nichibutsu,Yes,Yes,Maybe
arcade,Armor Attack,1988,armora,4,4 way,none,2,HORIZONTAL,Cinematronics,No,No,Yes
